timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-09T10:11:16.945143+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,411,925,1336,stop,23040.143,0,180.748,21607.48,42.80924938956324,0,3939,,### Code Review: `java_csv_import_partial_batch`\n\n#### 1. Highest-Risk Data Consistency Bug\n**Location:** `src/main/java/com/example/importer/UserImportService.java` (lines 15–19)\n\n**Root Cause:**\nThe service performs **immediate persistence** (`userRepository.insert`) inside the iteration loop *before* the entire batch has been validated.\n- If the CSV contains 100 rows and row 50 has a missing em,
2026-03-09T10:11:35.300877+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,431,722,1153,stop,18353.805,0,182.061,16859.379,42.82482765231151,0,3054,,"### Code Review: `java_retry_duplicate_side_effect`\n\n#### 1. Highest-Risk Bug\n**Location:** `src/main/java/com/example/invoice/InvoiceNotificationService.java`, method `send()`.\n\n**Issue:** The `send()` method wraps **both** `invoiceGateway.markSent(invoiceId)` and `emailGateway.sendInvoice(invoiceId)` inside a single `retryExecutor.run()` block.\n\n**Root Cause:**\nIf `emailGateway.sendInvoice(invoi",
2026-03-09T10:11:51.055934+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,407,612,1019,stop,15753.402,0,180.984,14284.675,42.84311683674988,0,2718,,"### Security Bug Analysis\n\n**Highest-Risk Bug:** **Insecure Direct Object Reference (IDOR) / Privilege Escalation via Trust Boundary Violation.**\n\nIn `ReportController.java`, the `generate` method accepts `orgId` from the `GenerateReportRequest` (user-controlled input) and passes it directly to the service layer. It completely ignores the `orgId` present in the `UserSession` (the authenticated con",
2026-03-09T10:12:24.267327+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,596,1300,1896,length,33209.67,0,350.584,30390.647,42.77631864829991,0,5312,,"Here is the production-safe reconciliation script designed to be minimal, explicit, and robust against the specified edge cases.\n\n### Strategy Overview\n\n1.  **Matching Logic**:\n    *   **Primary Key**: `merchant_order_id`.\n    *   **Secondary Key**: `provider_txn_id` (used if `merchant_order_id` is missing or empty).\n    *   **Composite Key**: `(merchant_order_id, provider_txn_id)` is used for ded",
2026-03-09T10:12:49.681675+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,471,1011,1482,stop,25412.602,0,205.364,23624.762,42.794081904401835,0,3545,,"Here is the production-safe Bash script to triage and summarize recurring error signatures.\n\n### Script: `scripts/log_triage.sh`\n\nThis script uses standard POSIX tools (`zcat`, `grep`, `sed`, `sort`, `uniq`) to ensure portability across production environments without requiring external dependencies like `jq` or `awk` for complex parsing.\n\n```bash\n#!/usr/bin/env bash\n#\n# log_triage.sh\n# Summarizes",
2026-03-09T10:13:20.582952+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,518,1254,1772,stop,30899.089,0,216.927,29311.67,42.78159518034967,0,5114,,"Here is the production-safe, dependency-free Python script designed to analyze the replay JSONL files according to your requirements.\n\n### Solution: `analyze_replay.py`\n\nThis script uses a streaming approach (line-by-line reading) to handle multi-GB files without loading them into memory. It aggregates statistics per session and handles malformed JSON gracefully.\n\n**Location:** `apps/analyzer/anal",
2026-03-09T10:13:46.343994+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,292,1038,1330,stop,25759.268,0,131.449,24242.551,42.81727611916749,0,3690,,"Here is the production-safe Bash deployment script implementing the atomic release swap with health checks and rollback logic.\n\n### File: `deploy.sh`\n\n```bash\n#!/usr/bin/env bash\nset -euo pipefail\n\n# Configuration\nreadonly APP_ROOT=""/srv/myapp""\nreadonly RELEASES_DIR=""${APP_ROOT}/releases""\nreadonly CURRENT_LINK=""${APP_ROOT}/current""\nreadonly LOG_FILE=""${APP_ROOT}/deploy.log""\nreadonly HEALTH_URL=""ht",
2026-03-09T10:14:28.629417+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20967,1250,22217,length,42279.392,0,9013.264,31190.411,40.07641964063891,0,4937,,"### Code Review: Reconnect Safety Bug\n\n**Risk Level:** High\n**Root Cause:** The `reconnect()` method in `GameRuntimeServer` blindly resumes threads and sets `this.connected = true` upon success, completely bypassing the `circuit_breaker` logic that limits reconnect attempts. If the underlying `codexClient` restarts but the threads fail to resume (or the connection is unstable), the server enters a",
2026-03-09T10:15:19.474868+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14464,1250,15714,length,50838.68,0,6103.032,30639.414,40.79712490584839,0,5301,,"### Root Cause Analysis\n\nThe highest-risk consistency bug is in `apps/game-runtime/src/runtime/contentStore.ts` within the `applyOperations` method.\n\n**The Bug:**\nThe method performs **schema validation** on the input operations *before* calculating the new state, but it performs **atomic file writes** *after* calculating the new state. Crucially, if the calculation of the new state (specifically ",
2026-03-09T10:15:27.663995+00:00,extreme_restore_bootstrap_longctx,extreme,262K extreme restore/bootstrap reasoning with real runtime files plus repeated incident logs.,1,400,False,1800,516172,1,,,,,8176.837,0,,,,0,0,,,"request (195118 tokens) exceeds the available context size (65536 tokens), try increasing it"
2026-03-09T10:15:30.421341+00:00,extreme_runtime_metrics_longctx,extreme,262K extreme protocol/runtime metrics task with repeated snapshots and real files.,1,400,False,1800,565442,1,,,,,2747.583,0,,,,0,0,,,"request (194012 tokens) exceeds the available context size (65536 tokens), try increasing it"
2026-03-09T10:15:34.763319+00:00,extreme_java_change_impact_longctx,extreme,262K extreme Java incident with repeated service implementations and duplicate side-effect logs.,1,400,False,1700,774822,1,,,,,4325.991,0,,,,0,0,,,"request (199479 tokens) exceeds the available context size (65536 tokens), try increasing it"
2026-03-09T10:15:38.456303+00:00,extreme_reconcile_script_longctx,extreme,262K extreme script-writing task with repeated reconciliation rules and sample exports.,1,400,False,1900,869875,1,,,,,3679.625,0,,,,0,0,,,"request (361562 tokens) exceeds the available context size (65536 tokens), try increasing it"
