timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-25T13:46:11.461209+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,648,1050,1698,length,13736.241,0,115.677,12380.473,84.8109761234486,3521,1159,"The user wants me to identify a business correctness bug in this payment callback handler and provide the smallest safe fix. The scenario states that ""Payment callback handler applies duplicate provider events more than once.""\n\nLooking at the code:\n\n1. `PaymentCallbackService.onCallback()` is the main entry point\n2. It gets a payment by order ID using `requireByOrderId()`\n3. It marks the payment a","## Bug Analysis\n\n**Root Cause**: No idempotency check before updating payment status. If the same `PaymentCallback` is received multiple times (network retries, duplicate delivery), the payment gets marked as PAID multiple times and saved repeatedly.\n\n**File to Change**: `src/main/java/com/example/payment/PaymentCallbackService.java`\n\n## Smallest Safe Fix\n\nAdd a status check before calling `markPa",
2026-03-25T13:46:25.013846+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,407,1050,1457,length,13551.605,0,63.185,12366.897,84.90407901028043,4493,0,"Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Role:** Senior Software Engineer performing a real coding review.\n    *   **Task:** Identify the highest-risk consistency bug and propose the smallest safe fix.\n    *   **Constraint:** Use only the provided project snapshot. Do not redesign the whole eventing stack unless absolutely necessary. Focus on correctness, root cause, and minimal c",,
2026-03-25T13:46:35.656477+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,462,802,1264,stop,10641.26,0,68.02,9443.516,84.92599578377376,1999,1492,"The user wants me to identify the highest-risk correctness bug in this code and propose the smallest safe fix.\n\nLooking at the code:\n\n1. **ProfileService.get()**: This is a read operation that:\n   - Checks cache first\n   - If cache miss, loads from DB and caches it\n   - Returns the view\n\n2. **ProfileService.updateDisplayName()**: This is a write operation that:\n   - Loads profile from DB\n   - Upda","## Bug Identification\n\n**Root Cause**: `updateDisplayName()` modifies the database but **never invalidates the cache**. This causes stale data to be served on subsequent reads.\n\n**File to Change**: `src/main/java/com/example/profile/ProfileService.java`\n\n**Exact Fix**: Add cache invalidation after the repository save:\n\n```java\npublic void updateDisplayName(long profileId, String displayName) {\n   ",
2026-03-25T13:46:49.804567+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,409,1100,1509,length,14146.2,0,62.603,12952.474,84.92586049584041,4783,0,Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Role:** Senior Software Engineer.\n    *   **Task:** Coding review. Find the highest-risk data consistency bug and propose the smallest safe fix.\n    *   **Constraint:** Use *only* the provided project snapshot. Avoid full rewrites unless forced. Prefer minimal changes.\n    *   **Scenario:** CSV batch import persists rows incrementally befor,,
2026-03-25T13:47:04.410478+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,429,1050,1479,length,14605.012,0,68.37,12369.556,84.88582775323545,4348,0,"Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Role:** Senior Software Engineer performing a real coding review.\n    *   **Task:** Identify the highest-risk bug in the provided project snapshot (Task ID: `java_retry_duplicate_side_effect`).\n    *   **Focus:** Correctness, root cause, smallest safe fix.\n    *   **Constraints:** Use only the provided snapshot. Prefer minimal changes. Call",,
2026-03-25T13:47:17.331743+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,405,1000,1405,length,12919.725,0,62.602,11779.949,84.89001098391851,4365,0,Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Task ID:** `java_permission_scope_trust_bug`\n    *   **Scenario:** Service trusts `orgId` from request payload instead of the authenticated operator context.\n    *   **Goal:** Identify the highest-risk security bug and provide the smallest maintainable fix.\n    *   **Constraint:** Use only the provided project snapshot. Prefer minimal chang,,
2026-03-25T13:47:33.823308+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,594,1300,1894,length,16490.6,0,108.732,15332.676,84.78624344504509,4759,0,"Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Task:** Write a Python reconciliation script for two daily business CSV exports.\n    *   **Constraints:** Smallest production-safe script/skeleton. Explicit, reviewable.\n    *   **Inputs:** Two CSV files (`samples/finance_export.csv`, `samples/merchant_statement.csv`).\n    *   **Outputs:** One machine-readable CSV, one human-readable summar",,
2026-03-25T13:47:49.656472+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,469,1150,1619,length,15831.307,0,77.504,13555.699,84.83516785080577,1187,3069,"The user wants me to write a production-safe Bash script that:\n1. Summarizes top recurring error signatures from mixed application logs\n2. Groups similar errors by stripping IDs, emails, timestamps, and transaction values\n3. Prints top signatures sorted by count descending\n4. Accepts both plain text *.log and gzipped *.log.gz files\n5. Ignores INFO/WARN healthcheck noise\n\nLooking at the sample log ",# Production-Safe Error Log Triage Script\n\n## Script: `bin/log_triage.sh`\n\n```bash\n#!/usr/bin/env bash\nset -euo pipefail\n\n# =============================================================================\n# log_triage.sh - Summarize top recurring error signatures from application logs\n# =============================================================================\n# Usage: ./log_triage.sh [logfile] [t,
2026-03-25T13:48:07.837694+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,516,1300,1816,length,18179.99,0,79.286,15318.911,84.86242918964672,4913,0,"Thinking Process:\n\n1.  **Analyze the Request:**\n    *   **Task ID:** `script_python_jsonl_replay_analyzer`\n    *   **Goal:** Write a small, production-safe Python script to analyze replay JSONL files.\n    *   **Requirements:**\n        *   Compute per-session turn counts.\n        *   Compute invalid-output counts.\n        *   Compute malformed-line stats.\n        *   Handle multi-GB input (streamin",,
2026-03-25T13:48:23.749615+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,290,1250,1540,length,15910.79,0,51.52,14735.589,84.82864173261075,4289,531,"The user wants me to write a Bash deployment script for atomic release swapping with health checks and rollback capability. Let me analyze the requirements:\n\n1. **Atomic release swap**: New release under `/srv/myapp/releases/<timestamp>`, current live at `/srv/myapp/current`\n2. **Health check**: `http://127.0.0.1:8080/healthz`\n3. **Rollback**: Restore previous symlink target on failure\n4. **Constr","# Atomic Release Deployment Script\n\nBased on the requirements, here's a production-safe deployment script skeleton:\n\n## File: `scripts/deploy.sh`\n\n```bash\n#!/bin/bash\nset -euo pipefail\n\n# === Configuration ===\nreadonly APP_DIR=""/srv/myapp""\nreadonly RELEASES_DIR=""${APP_DIR}/releases""\nreadonly CURRENT_LINK=""${APP_DIR}/current""\nreadonly HEALTH_ENDPOINT=""http://127.0.0.1:8080/healthz""\nreadonly LOG_FIL",
2026-03-25T13:48:48.876304+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20965,1250,22215,length,25123.631,0,2994.589,15430.83,81.00666004356215,4477,1350,"The task is to identify the highest-risk reconnect safety bug in the provided project snapshot and propose the smallest maintainable fix.\n\nLet me analyze the reconnect handling code in `GameRuntimeServer.ts`:\n\n1. **Circuit Breaker Logic**:\n   - `reconnectAttempts` is incremented in `handleDisconnect()`\n   - If `reconnectAttempts > runtimeConfig.maxReconnectAttempts` (which is 5), the phase is set ","## Analysis: Circuit Breaker Bypass via Reconnect Handler\n\n### Root Cause\n\nThe circuit breaker (`reconnectAttempts > maxReconnectAttempts`) relies on `handleDisconnect()` to increment the counter, but the counter is only decremented/reset in the `codexClient.on(""connected"")` event handler.\n\n**The bug**: If `reconnect()` succeeds and sets `connected = true` directly (line 619), but the `codexClient",
2026-03-25T13:49:11.521023+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14462,1250,15712,length,22640.751,0,1991.621,15220.167,82.12787678348077,6136,0,"The user wants me to identify the highest-risk build-flow consistency bug and propose the smallest safe fix.\n\nLet me analyze the code carefully, focusing on atomic writes and schema-first validation under partial failure.\n\nLooking at `contentStore.ts`, I can see:\n\n1. `writeJsonAtomic` function - uses a temp file and rename pattern for atomic writes ✓\n2. `applyOperations` - applies operations to a ",,
