timestamp_utc,task_id,family,description,repeat_index,http_status,success,max_tokens,prompt_chars,context_file_count,prompt_tokens,completion_tokens,total_tokens,finish_reason,elapsed_ms,network_retry_count,prompt_ms,predicted_ms,predicted_per_second,reasoning_content_length,content_length,reasoning_preview,content_preview,error_message
2026-03-09T10:56:55.655452+00:00,java_idempotency_payment_callback,java,Payment callback handler applies duplicate provider events more than once.,1,200,True,1050,3025,5,650,1050,1700,length,9202.806,0,203.8,7636.069,137.50530541303385,0,4564,,"### Root Cause Analysis\nThe bug is a **missing idempotency check** in `PaymentCallbackService.onCallback`.\n1.  **Current Behavior**: The service blindly calls `payment.markPaid(...)` and `outboxRepository.insert(...)` for every incoming callback.\n2.  **Failure Mode**: If the payment provider retries the callback (common in payment systems), the service will:\n    *   Update the `Payment` entity aga",
2026-03-09T10:57:01.122385+00:00,java_outbox_publish_before_commit,java,Domain event is published inline before the database write is durably committed.,1,200,True,1050,2028,3,409,573,982,stop,5460.436,0,105.899,4124.235,138.93485700984547,0,2617,,"### Root Cause Analysis\n**Bug:** In `InvoiceService.approve()`, the domain event is published (`domainEventPublisher.publish`) **before** the transactional database write (`invoiceRepository.save`) occurs.\n\n**Risk:**\n1.  **Data Loss on Failure:** If `invoiceRepository.save()` throws an exception (e.g., constraint violation, deadlock, network failure) after the event is published, the event is alre",
2026-03-09T10:57:06.839581+00:00,java_cache_stale_after_write,java,Profile update writes to DB but leaves the cache stale on the read path.,1,200,True,950,2268,3,464,456,920,stop,5715.646,0,104.248,3323.169,137.21842012849783,0,2063,,"### Root Cause Analysis\nThe bug is a **cache consistency violation** in `ProfileService.updateDisplayName`.\n\n1.  **Write Path**: The method updates the database via `profileRepository.save(profile)` but **does not interact with the cache**.\n2.  **Read Path**: The `get` method checks `profileCache` first. If the entry exists (which it does after the initial load), it returns the stale data from the",
2026-03-09T10:57:15.994714+00:00,java_csv_import_partial_batch,java,CSV batch import persists rows incrementally before the full batch is validated.,1,200,True,1100,1981,3,411,1074,1485,stop,9153.735,0,89.154,7817.807,137.37867921272553,0,4714,,"### Root Cause Analysis\n**Bug:** The `UserImportService.importCsv` method performs **incremental persistence** inside the loop. It calls `userRepository.insert` for every row immediately after validation, before the entire batch is processed.\n\n**Risk:** If a validation error occurs on a subsequent row (e.g., missing email in row 50), the method throws an exception. However, rows 1 through 49 have ",
2026-03-09T10:57:29.939977+00:00,java_retry_duplicate_side_effect,java,Retry wrapper around a remote call duplicates the user-visible side effect.,1,200,True,1050,2081,4,431,1050,1481,length,13943.883,0,109.133,7600.069,138.15664041997513,0,4229,,"### Bug Analysis\n\n**Highest-Risk Bug:**\nThe `send` method in `InvoiceNotificationService` wraps **two distinct side-effecting operations** (`markSent` and `sendInvoice`) inside a single `Runnable` passed to `retryExecutor.run()`.\n\n**Root Cause:**\nIf `emailGateway.sendInvoice(invoiceId)` succeeds but `invoiceGateway.markSent(invoiceId)` throws a transient exception (or vice versa, depending on impl",
2026-03-09T10:57:42.487236+00:00,java_permission_scope_trust_bug,java,Service trusts orgId from request payload instead of the authenticated operator context.,1,200,True,1000,1904,3,407,432,839,stop,4617.639,1,108.138,3196.628,135.14240631064985,0,1891,,"### Security Bug Analysis\n\n**Root Cause:**\nIn `ReportController.java`, the `generate` method trusts the `orgId` provided in the `GenerateReportRequest` payload (`request.getOrgId()`) instead of the `orgId` associated with the authenticated user's session (`session.getOrgId()`).\n\n**Risk:**\nThis is a **Broken Object Level Authorization (BOLA)** / **Insecure Direct Object Reference (IDOR)** vulnerabi",
2026-03-09T10:57:54.350368+00:00,script_python_csv_reconcile,script,Write a Python reconciliation script for two daily business CSV exports with duplicate and blank-row edge cases.,1,200,True,1300,1722,3,596,1300,1896,length,11861.68,0,192.929,9488.951,137.00144515447494,0,5388,,"### Reconciliation Strategy & Edge-Case Guards\n\n**Matching Strategy:**\n1.  **Primary Key:** `merchant_order_id`.\n2.  **Secondary Key (Fallback):** `provider_txn_id` (used only if `merchant_order_id` is missing or ambiguous, though in this schema, `merchant_order_id` is the primary business key).\n3.  **Normalization:**\n    *   Strip BOM (Byte Order Mark) from UTF-8 files.\n    *   Ignore blank lines",
2026-03-09T10:58:11.731861+00:00,script_bash_log_triage,script,Write a shell script to summarize recurring production errors from mixed application logs.,1,200,True,1150,1627,2,471,1150,1621,length,9849.327,1,119.618,8404.032,136.83907914677147,0,3484,,"### Solution Overview\n\nI will create a single, production-safe Bash script named `summarize_errors.sh`. This script will:\n1.  Accept a directory path as an argument (defaulting to `./logs`).\n2.  Process both `.log` and `.log.gz` files using `zcat`/`cat` via a subshell.\n3.  Filter out `INFO` and `WARN` levels, and specifically exclude lines containing ""healthcheck"".\n4.  Normalize error signatures b",
2026-03-09T10:58:22.386014+00:00,script_python_jsonl_replay_analyzer,script,Write a small Python analyzer for replay JSONL files with malformed-line tolerance.,1,200,True,1300,2243,3,518,1287,1805,stop,10652.198,0,102.803,9293.621,138.48208357108604,0,5250,,"### Analysis\nThe task requires a Python script to analyze JSONL replay files with specific constraints:\n1.  **Memory Efficiency**: Must handle multi-GB files (streaming line-by-line, no bulk loading).\n2.  **Robustness**: Must skip malformed JSON lines but count them.\n3.  **Output**: Per-session summary + global footer.\n4.  **Dependencies**: None (standard library only).\n\nThe existing `replay.ts` s",
2026-03-09T10:58:32.762160+00:00,script_bash_atomic_deploy,script,Write a deploy script that performs atomic release swap with health check and rollback.,1,200,True,1250,1279,2,292,1250,1542,length,10374.198,0,81.867,9042.248,138.23995979760784,0,4558,,"Here is the production-safe Bash deployment script based on your requirements.\n\n### File: `deploy.sh`\n\nThis script implements an atomic swap using a temporary symlink, validates the new release via a health check, and handles rollback if the check fails. It strictly adheres to `set -euo pipefail` and includes safety guards.\n\n```bash\n#!/usr/bin/env bash\n#\n# deploy.sh - Atomic release deployment wit",
2026-03-09T10:58:48.605810+00:00,ts_reconnect_circuit_breaker,ts,Reconnect handling risks bypassing the circuit breaker that protects the runtime loop.,1,200,True,1250,84625,5,20967,1250,22217,length,15831.766,0,4200.875,9766.469,127.98893847919858,0,4947,,"### Code Review: Reconnect Circuit Breaker Bypass Risk\n\n**Highest-Risk Bug:**\nIn `apps/game-runtime/src/runtime/GameRuntimeServer.ts`, the `reconnect()` method resets `this.connected = true` **before** verifying that the reconnection was successful and that all threads were resumed.\n\n**Root Cause:**\nThe `reconnect()` method catches errors and calls `handleDisconnect()` on failure, which correctly ",
2026-03-09T10:59:03.048524+00:00,ts_build_atomic_write_guard,ts,Builder flow must preserve atomic writes and schema-first validation under partial failure.,1,200,True,1250,58201,5,14464,1250,15714,length,14438.607,0,2903.276,9558.496,130.77371168016393,0,5369,,"### Root Cause Analysis\n\n**File:** `apps/game-runtime/src/runtime/contentStore.ts`\n**Function:** `applyOperations`\n\n**The Bug:**\nThe `applyOperations` method performs schema validation on the input `operations` array, but it does so **before** the atomic write phase. However, the method constructs the `next` state in memory and then attempts to write **all three** files (`prefabs.json`, `recipes.j",
